BYS4A,BYS7A,BYS8A,BYS8C,BYS14,BYS21,BYS66A,BYS66D,BYS74,BYS81A,BYS81B,BYS81C,BYIEPFLG,SEX,RACE,BYFAMINC,BY2XRSTD,BY2XMSTD,BY2XSSTD,BY2XHSTD,F1DOSTAT,G8CTRL1,F12XRSTD,F12XMSTD,F12XSSTD,F12XHSTD,G10CTRL1,F2S44B,F2DOSTAT,F22XRSTD,F22XMSTD,F22XSSTD,F22XHSTD,BYSC12,BYSC13E,BYSC16B,BYSC16C,BYSC16E,BYSC16F,BYSC47G,BYRATIO,F1C30A,F1C93F,BYP30,BYP38B,BYP40,BYP41,BYP59A,BYP59D,HSSTAT,PPOSTEX1,NUMCHILD,F4HSTYPE,F4HHDG
1,1,1,1,2,1,2,1,1,1,1,1,0,2,4,11,58.93,63.04,65.76,73.09,0,3,66.65,69.66,63.48,68.96,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,1,2,2,1,1,2,2,0,2,4,11,48.41,54.1,53.99,53.17,0,3,52.97,54.33,60.9,48.76,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,5
1,1,1,1,1,1,2,1,1,1,1,1,0,2,4,11,62.79,75.23,75.2,69.52,0,3,68.13,68.09,65.59,67.36,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,1,1,2,1,1,1,1,0,2,4,11,65.44,54.83,53.15,59.89,0,3,56.5,56.48,52.59,52.52,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,52.36,53.42,52.74,59.89,0,3,65.58,60.69,58.42,63.39,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,2,0,1,4
1,1,1,1,1,2,2,2,1,1,1,1,0,2,4,11,60.03,62.75,39.56,51.91,0,3,54.9,63.06,52.31,60.86,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,11,63.03,65.65,48.51,59.84,0,3,59.76,58.58,55.35,54.89,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,3,48.52,57.71,49.24,53.08,3,3,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,0,5,4,1,0,2,2,2,1,2,0,1,4
2,1,1,1,2,2,2,1,1,2,1,1,0,2,4,11,58.92,59.11,52.58,64.37,0,3,50.38,57.77,58.43,60.71,3,3,0,52.46,51.76,51.225,51.08,100,10,2,1,0,0,5,30,0,5,4,1,0,2,2,2,1,1,0,1,2
1,1,1,1,1,2,2,1,1,2,2,2,0,1,3,11,59.81,62.41,51.79,61.14,0,3,57.86,55.64,46.13,58.59,1,4,0,52.46,51.76,51.225,51.08,100,7,4,4,0,0,5,22,2,4,9,1,1,2,2,2,2,2,0,2,4
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,3,50.41,48.61,40.97,48.69,2,3,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,0,5,4,1,0,2,2,2,1,1,0,1,1
1,1,2,1,1,2,2,2,1,1,2,4,0,1,5,11,50.95,54.24,50.18,45.87,0,3,53.12,55.97,42.51,52,1,3,0,60.69,60.23,46.96,49.02,100,7,4,4,0,0,5,22,3,4,4,1,0,2,2,2,1,1,0,1,2
1,2,2,1,1,2,2,2,1,2,1,1,0,2,3,11,45.74,48.43,51.08,54.04,0,3,49.32,51.51,39.07,46.39,1,3,1,52.46,51.76,51.225,51.08,100,7,4,4,0,0,5,22,2,4,11,1,3,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,2,1,1,1,1,0,2,3,11,67.08,61.37,57.92,55.93,0,3,51.475,51.53,50.48,50.23,1,2,0,52.46,51.76,51.225,51.08,100,7,4,4,0,0,5,22,2,4,4,1,0,2,2,2,1,2,0,1,5
1,1,1,1,2,2,2,1,1,2,2,3,0,1,3,13,57.43,60.97,53.25,50.55,0,3,56.99,61.36,42.73,45.38,2,1,0,56.48,58.32,49.36,51.22,100,7,4,4,0,0,5,22,0,5,13,2,2,2,1,2,5,2,1,2,2
1,1,1,1,2,2,1,1,1,2,2,3,0,1,3,11,47.19,49.66,47.02,47.35,0,3,47.77,46.75,40.26,48.98,2,3,0,43.91,48.32,54.31,53.88,100,7,4,4,0,0,5,22,0,5,11,1,2,2,1,2,1,1,0,1,4
1,1,1,1,2,2,2,2,1,1,2,2,0,2,4,11,63.9,59.54,73.74,67.39,0,3,62.29,62.92,66.03,58.13,3,2,0,66.88,62.27,54.11,59.43,99,10,1,1,0,0,4,23,1,3,9,1,0,2,1,1,1,2,0,1,4
1,1,1,1,2,2,2,2,1,2,2,2,0,2,4,10,58.65,65.62,62.8,57.19,0,3,59.93,68.95,67.62,54.48,3,2,0,61.04,62.56,65.52,57.64,99,10,1,1,0,0,4,23,1,3,4,1,1,2,1,1,1,2,0,1,4
1,1,1,1,2,2,2,2,1,2,2,3,0,1,4,11,57.38,56.95,65.97,58.51,0,3,59.8,54.86,61.52,63,3,2,0,58.24,60.3,54.57,60.87,99,10,1,1,0,0,4,23,1,3,9,2,0,2,1,1,1,2,0,1,4
1,1,1,1,2,2,2,2,1,3,3,3,0,1,4,10,37.15,47.14,42.75,48.79,0,3,42.88,49.51,47.67,49.37,3,2,0,44.91,40.76,43.86,54.6,99,10,1,1,0,0,4,23,1,3,11,1,0,2,2,1,1,2,0,1,2
1,1,1,1,2,2,2,2,1,4,1,3,0,2,4,11,61.66,58.57,52.75,49.2,0,3,59.03,63.56,53.76,51.09,3,2,0,50.63,58.49,59.52,51.76,99,10,1,1,0,0,4,23,1,3,8,2,0,2,1,1,1,2,0,1,4
1,1,1,1,2,2,2,2,1,2,3,2,0,2,4,10,65.94,57.29,69.18,76.7,0,3,65.1,56.65,67.55,70.09,3,2,0,64.47,59.21,70.6,66.91,99,10,1,1,0,0,4,23,1,3,11,1,0,2,1,2,1,2,0,1,4
1,1,2,1,2,2,2,2,1,2,3,2,0,2,4,10,53.58,49.9,52.5,53.15,0,3,54.43,56.05,49.42,42.98,3,3,0,49.92,51.04,44.25,41.48,99,10,1,1,0,0,4,23,1,3,4,1,0,2,2,2,1,1,0,1,3
1,1,1,1,2,2,2,2,1,1,2,2,0,2,4,10,64.35,53.84,63.22,52.52,0,3,62.28,54.85,51.94,54.03,3,2,0,64.96,52.55,56.6,50.39,99,10,1,1,0,0,4,23,1,3,9,1,0,2,1,1,1,2,0,1,1
1,1,1,1,2,2,2,2,1,3,3,3,0,1,4,12,63.34,53.97,53.43,63.27,0,3,40.75,48.5,52.78,51.66,3,2,0,51.7,51.93,38.3,44.42,99,10,1,1,0,0,4,23,1,3,5,1,0,2,1,1,1,2,0,1,4
1,1,1,1,2,2,1,2,1,3,2,3,0,1,4,11,67.97,59.46,73.87,63.91,0,3,64.9,60.13,60.82,66.4,3,3,0,65.31,60.92,58,67.39,99,10,1,1,0,0,4,23,1,3,4,1,0,2,1,2,1,1,0,1,4
1,1,1,1,2,2,2,2,1,2,1,2,0,1,4,11,61.87,66.57,53.52,61.04,0,3,62.57,68.21,54.87,58.61,3,1,0,61.92,65.09,58.22,60.11,99,10,1,1,0,0,4,23,1,3,6,1,0,2,1,1,1,1,0,1,4
1,1,1,2,2,2,2,2,1,3,4,2,0,2,4,10,36.69,44.61,53.54,58.88,0,3,40.86,43.75,56.09,47.61,3,3,0,56.79,41.98,56.41,57.59,99,10,1,1,0,0,4,23,1,3,4,2,1,2,2,2,1,1,0,1,4
1,1,1,1,2,2,2,2,1,1,1,1,0,1,4,9,69.15,71.46,73.84,76.7,0,3,67.09,67.33,68.36,69.88,3,3,0,67.02,70.11,68.53,68.47,99,10,1,1,0,0,4,23,1,3,4,2,1,2,1,2,1,1,0,1,4
1,1,1,1,2,2,2,2,1,3,2,3,0,1,4,11,53.06,58.05,53.64,50.62,0,3,56.94,55.24,50.31,45.26,3,3,0,54.79,56.73,45.78,45.34,99,10,1,1,0,0,4,23,1,3,8,1,0,2,1,1,1,1,0,1,1
1,1,1,1,3,2,2,2,1,1,2,2,0,2,4,10,66.85,51.58,64.21,60.19,0,4,63.77,51.18,53.48,61.25,1,3,0,63.63,46.92,50,67.38,100,7,0,0,2,17,4,18,0,4,11,1,2,2,2,2,1,1,0,1,4
1,1,1,1,3,2,2,2,1,2,2,2,0,2,4,15,63.79,42.17,55.28,43.58,0,4,50.64,47.02,54.86,43.75,1,2,0,54.83,52.97,49.88,48.49,100,7,0,0,2,17,4,18,0,4,4,1,0,2,2,2,1,2,0,1,4
1,1,1,1,1,1,2,1,1,2,1,2,0,2,1,10,49.03,49.06,43.33,49.82,0,4,52.68,57.03,42.22,53.6,1,1,0,60.55,54.33,47.18,53.44,100,7,0,0,2,17,4,18,0,4,9,2,0,2,2,2,1,2,0,1,4
1,1,1,1,3,2,2,1,1,2,1,1,0,1,4,12,54.39,61.95,53.65,54.92,0,4,54.15,64.79,57.78,55.71,1,2,0,57.8,61.77,57.3,59.12,100,7,0,0,2,17,4,18,0,4,12,1,5,2,1,1,1,2,0,1,4
1,1,1,1,1,2,2,1,1,1,1,1,0,1,4,14,64.65,62.05,73.6,56.61,0,4,66.18,66.23,63.34,63.49,1,3,0,65.49,63.34,57.52,68.48,100,7,0,0,2,17,4,18,0,4,12,1,0,2,2,1,1,1,0,1,4
1,1,1,1,1,2,2,1,1,2,1,2,0,2,4,12,67.1,71.97,69.61,50.8,0,4,61.11,67.77,70.12,57.87,1,3,0,63.93,67.06,60.58,60.79,100,7,0,0,2,17,4,18,0,4,12,1,1,2,1,2,1,1,0,1,4
1,1,2,1,4,2,2,1,1,2,1,1,0,1,4,9,70.08,77.01,73.48,66.2,0,4,67.94,70.03,71.06,71.08,1,2,0,52.46,51.76,51.225,51.08,100,7,0,0,2,17,4,18,2,4,11,1,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,1,3,1,2,0,1,4,12,50.27,54.74,53.23,56.64,0,4,53.12,56.16,49.35,54.27,1,2,0,59.22,54.84,60.33,61.8,100,7,0,0,2,17,4,18,0,4,13,1,1,2,1,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,1,0,2,4,10,57.1,58.72,65.88,57.77,0,4,66.15,60.68,61.22,66.26,1,3,0,60.86,61.02,58.37,63.01,100,7,0,0,2,17,4,18,0,4,11,2,1,2,1,1,1,1,0,1,1
1,1,1,1,1,2,2,1,1,2,1,1,0,1,4,11,67.97,64.91,68.28,50.42,0,4,63.29,58.64,63.9,67.21,1,3,0,61.99,55.75,66.78,65.25,100,7,0,0,2,17,4,18,0,4,11,1,0,2,1,2,1,1,0,1,4
2,1,1,1,1,1,2,2,1,3,1,1,0,1,1,15,55.78,43.01,51.79,44.63,1,4,51.475,51.53,50.48,50.23,1,3,0,65.03,50.4,54.84,53.64,100,7,0,0,2,17,4,18,2,4,13,1,0,2,2,2,1,2,0,1,4
1,1,1,1,3,1,2,1,2,1,1,1,0,1,4,12,66.85,71,80.01,58.58,0,4,64.17,66.91,72.48,67.11,1,3,0,66.79,64.34,70.6,68.77,100,7,0,0,2,17,4,18,0,4,12,1,2,1,2,2,1,1,0,1,4
1,1,1,1,3,2,2,2,1,2,2,1,0,1,4,12,42.03,43.57,54.72,55.72,0,4,46.33,52.03,59.43,60.32,1,1,0,31.44,44.5,63.59,59.05,100,7,0,0,2,17,4,18,0,4,11,1,1,2,1,2,1,2,0,1,4
1,1,1,1,1,2,2,2,1,2,2,2,0,2,4,12,62.84,61.04,53.38,54.42,0,4,65.66,65.51,61.55,63.37,1,2,0,65.02,61.82,61.97,62.77,100,7,0,0,2,17,4,18,0,4,4,2,0,2,2,2,1,2,0,1,5
1,1,1,1,1,2,2,2,1,2,1,1,0,2,4,11,57.96,67.84,60.22,55.01,0,4,65.34,67.29,66.46,68.15,1,2,0,52.46,51.76,51.225,51.08,100,7,0,0,2,17,4,18,0,4,4,1,1,2,1,2,1,2,0,1,1
1,1,2,1,1,2,2,2,1,2,2,2,0,2,4,10,70.55,56.35,51.63,52.25,4,4,62.59,53.4,53.29,63.48,1,3,5,61.44,48.41,57.15,61.18,100,7,0,0,2,17,4,18,2,4,8,1,5,2,2,2,2,2,0,2,1
1,1,1,1,4,2,2,1,1,1,1,1,0,2,4,10,65.88,66.43,61.45,55.7,0,4,67.86,60.82,61.45,56.99,1,2,0,59.22,61.18,64.45,65.93,100,7,0,0,2,17,4,18,0,4,9,2,1,2,2,2,1,2,0,1,4
1,1,1,1,3,2,2,1,1,1,1,1,0,2,4,11,70.55,66.44,66.62,55.86,0,4,65.96,66.07,71.03,62.6,1,3,0,68.09,64.76,66.3,68.62,100,7,0,0,2,17,4,18,0,4,4,1,1,2,1,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,2,2,2,0,2,4,11,59.73,67.54,58.01,51.51,0,4,64.33,61.86,51.92,59.48,1,2,0,61.81,63.63,57.59,61.77,100,7,0,0,2,17,4,18,0,4,4,1,0,2,2,2,1,2,0,1,4
1,1,1,1,3,2,2,1,1,1,1,2,0,2,4,11,67.1,59.68,62.95,57.87,0,4,63.63,65.18,56.21,65.86,1,3,0,68.09,61.56,63.65,63.97,100,7,0,0,2,17,4,18,0,4,12,1,1,2,1,1,1,1,0,1,4
1,1,1,1,4,2,2,2,1,3,2,3,0,1,4,12,51.69,52.21,56.55,49.29,0,4,53.16,52.32,42.74,60,1,1,0,48.53,56.34,57.97,60.72,100,7,0,0,2,17,4,18,0,4,11,1,1,2,1,2,1,2,0,1,4
1,1,1,1,4,2,1,1,1,1,1,1,0,1,4,11,57.68,59.54,56.63,51.03,0,4,55.17,65.41,66.22,54.22,1,2,0,64.74,69.18,63.96,55.11,100,7,0,0,2,17,4,18,0,4,4,1,0,2,1,2,1,2,0,1,4
1,1,1,1,3,2,2,1,1,1,1,1,0,1,4,12,62.32,57.75,45.17,53.46,0,4,56.1,56.13,54.12,61.1,1,3,0,57.32,57.81,51.58,66.94,100,7,0,0,2,17,4,18,0,4,13,1,3,2,1,2,1,1,0,1,4
1,1,1,1,3,2,2,1,1,1,1,1,0,2,4,12,63.72,60.05,68.11,58.05,0,4,63.71,65.11,59.06,70.2,1,3,0,62.4,63.3,64.25,63.38,100,7,0,0,2,17,4,18,0,4,11,1,1,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,3,2,2,0,2,4,13,46.81,46.47,50.85,43.71,0,4,54.55,44.75,45.3,48.03,1,1,0,54.36,44.33,41.31,43.74,100,7,0,0,2,17,4,18,0,4,13,1,0,2,1,2,1,2,0,1,3
1,1,1,2,1,1,2,2,1,2,1,1,0,2,2,9,53.02,50.52,50.03,46.33,0,4,54.71,56.4,48.3,58.52,1,3,0,54.86,53.93,47.54,51.33,100,7,0,0,2,17,4,18,1,3,11,1,0,2,2,2,1,1,0,1,4
1,1,1,1,4,2,2,2,1,3,3,3,0,1,4,11,46.09,46.45,59.39,51.29,0,4,44.73,55.78,57.61,56.23,1,3,0,58.8,53.19,60.45,62.6,100,7,0,0,2,17,4,18,0,4,11,1,3,2,2,2,1,1,0,1,4
1,1,1,1,4,2,2,1,1,2,1,2,0,2,4,11,64.53,66.62,62.79,56.47,0,4,63.43,64.75,69.23,66.5,1,3,0,60.49,63.03,64.01,61.02,100,7,0,0,2,17,4,18,0,4,4,1,0,2,2,2,1,2,0,1,4
1,1,1,1,3,2,2,1,1,2,1,2,0,2,4,11,65.31,65.71,67.25,48.93,0,4,57.47,69.71,68.37,66.94,1,3,0,61,69.19,60.13,60.08,100,7,0,0,2,17,4,18,0,4,10,1,0,2,1,1,1,1,0,1,1
1,1,2,1,1,1,2,1,1,2,1,1,0,1,4,9,59.32,64.4,59.06,53.94,0,4,62.85,58.41,56.25,60.52,1,3,0,58.34,57.21,59.09,55.38,100,7,0,0,2,17,4,18,0,4,12,1,1,2,2,2,1,1,0,1,4
1,1,1,1,2,1,2,2,1,1,1,2,0,1,4,11,67.53,59.33,58.86,70.79,0,3,64.32,65.07,63.85,56.74,3,2,0,61.64,67.46,69.35,65.39,100,10,0,0,0,1,3,23,0,4,13,1,0,2,1,1,1,2,0,1,4
1,1,1,1,2,2,2,2,1,2,1,2,0,1,4,12,70.55,53.02,63.87,63.11,0,3,51.57,57.94,61.45,57.39,3,2,0,43.75,63.68,57.5,63.62,100,10,0,0,0,1,3,23,0,4,5,1,0,2,1,1,1,2,0,1,4
1,1,1,1,2,2,2,2,1,2,2,3,0,1,4,11,50.14,43.48,47.45,56.95,0,3,48.9,44.3,58.44,45.4,3,2,0,49.9,55.29,59.4,53.45,100,10,0,0,0,1,3,23,0,4,12,1,1,2,1,2,1,2,0,1,2
1,1,1,1,2,2,2,2,1,2,1,3,0,1,4,11,70.55,63.54,69.55,66.59,0,3,59.23,68.19,71.05,57.15,3,3,0,58.65,63.17,64.33,63.65,100,10,0,0,0,1,3,23,0,4,11,1,1,2,2,1,1,1,0,1,1
1,1,1,1,2,2,2,2,1,1,1,1,0,1,4,11,56.91,66.29,74.29,70.9,0,3,68.05,66.9,64.46,64.33,3,3,0,62.46,69.9,64.07,64.95,100,10,0,0,0,1,3,23,0,4,11,1,0,2,1,2,1,1,0,1,4
1,1,2,1,2,2,2,2,1,2,1,1,0,2,4,9,64.87,63.48,64.19,53.75,0,3,65.79,69.45,62.12,56.52,2,3,0,52.46,51.76,51.225,51.08,100,6,0,0,0,0,2,20,0,4,4,1,2,2,2,2,1,1,0,1,4
1,3,2,2,4,2,2,2,1,3,3,3,0,1,3,10,61.74,56.26,56.73,46.76,0,3,65.38,58.87,55.68,53.76,1,3,0,60.95,60.3,62.76,59.78,100,6,0,0,0,0,2,20,2,4,8,1,0,2,2,2,1,1,0,1,4
1,1,1,1,2,2,2,2,1,2,1,1,0,2,4,10,65.35,63.34,52.22,52.88,0,3,57.33,60.17,57.69,55.13,1,3,0,63.77,54.46,61.24,61.82,100,10,0,0,0,0,5,25,2,4,9,1,0,1,2,1,1,2,0,1,2
2,1,1,1,2,2,2,2,1,1,2,2,0,2,4,12,66.39,57.4,57.42,55.24,0,3,61.83,55.08,61.64,54.64,1,3,0,52.46,51.76,51.225,51.08,100,10,0,0,0,0,5,25,1,4,10,1,1,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,11,66.65,52.88,56.21,69.81,0,3,65.08,60.3,60.03,59.04,1,3,0,52.46,51.76,51.225,51.08,100,10,0,0,0,0,5,25,1,4,4,2,0,2,2,1,1,1,0,1,4
1,1,1,1,2,2,2,2,1,2,2,2,0,2,4,11,46.79,43.5,40.94,38.87,0,3,51.03,47.2,42.84,43.71,3,3,0,42.01,44.63,43.81,34.68,93,10,0,0,0,0,4,12,0,4,10,2,1,2,1,2,1,2,0,1,1
1,2,1,1,2,2,2,2,2,3,1,1,0,1,4,10,51.95,48.01,65.32,46.08,0,3,57.38,42.09,51.5,52.5,3,2,0,47.8,41.44,47.6,46.63,93,10,0,0,0,0,4,12,0,4,3,1,4,2,2,2,1,2,0,1,1
3,1,1,1,2,2,2,2,2,4,4,4,0,1,4,12,33.88,40.81,48.55,32.17,0,3,34.99,37.7,47.54,39.44,3,1,0,33.06,41.4,41.36,46.87,93,10,0,0,0,0,4,12,0,4,6,1,0,2,2,2,1,2,0,1,1
1,1,1,1,2,1,2,2,1,2,1,1,0,1,4,11,62.71,66.8,67.51,57.7,0,3,67.86,64.97,65.84,63.21,3,3,0,63.96,65.18,66.04,60.22,93,10,0,0,0,0,4,12,0,4,11,1,3,2,1,2,1,1,0,1,5
1,1,1,1,2,2,2,2,1,1,2,2,0,2,4,11,59.34,55.46,56.55,58.46,0,3,67.86,47.6,43.27,56.86,3,1,0,60.08,54.17,49.06,57.55,93,10,0,0,0,0,4,12,0,4,4,2,1,2,2,2,1,2,0,1,4
1,1,2,1,1,2,1,1,1,2,3,2,0,2,4,11,49.7,47.1,46.57,53.17,0,3,55.47,43.27,50.4,49.34,1,1,0,50.13,40.02,54.34,44.35,100,5,0,0,0,0,4,17,2,3,4,1,3,2,2,2,1,2,0,1,1
1,1,2,1,1,2,1,1,1,1,2,1,0,2,4,8,66.37,69.92,64.27,62.59,0,3,60.4,64.47,64.35,70.84,2,2,0,61.79,59.91,58.11,65.16,98,10,2,2,0,0,4,29,0,4,8,1,1,2,2,1,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,51.475,51.53,50.48,50.23,2,2,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,0,4,4,1,0,2,2,2,1,2,0,1,3
1,1,1,1,1,2,2,2,1,2,2,2,0,1,4,11,56.02,72.22,65.72,60.83,0,3,58.79,65.36,67.1,55.97,1,2,0,52.46,51.76,51.225,51.08,98,10,2,2,0,0,4,29,1,4,8,2,4,1,2,1,1,2,0,1,1
1,1,1,1,2,2,2,1,1,1,1,1,0,2,4,12,70.55,55.02,58.83,52.93,0,3,63.86,56.25,49.5,49.63,2,3,0,64.59,48.74,50.01,48.79,98,10,2,2,0,0,4,29,0,4,9,1,0,2,1,1,1,1,0,1,4
1,1,1,1,2,2,2,1,1,1,2,2,0,2,4,12,61.07,46.93,46.33,51.03,0,3,57.72,49.19,51.65,46.98,4,1,0,52.46,51.76,51.225,51.08,99,9,5,5,0,0,4,15,2,4,12,1,0,2,2,2,1,2,0,1,4
1,1,1,1,2,1,2,2,1,2,2,2,0,1,4,14,38.28,48.86,41.78,46.98,0,3,37.89,51.33,44.26,47.98,4,3,0,44.45,51.23,50.14,48.73,99,9,5,5,0,0,4,15,2,4,13,1,2,2,2,2,1,1,0,1,1
2,1,1,1,2,2,2,2,1,2,2,3,0,2,4,11,50.47,49.99,44.45,43.67,1,3,51.475,51.53,50.48,50.23,4,3,0,52.46,51.76,51.225,51.08,99,9,5,5,0,0,4,15,2,4,3,1,1,2,2,1,1,1,0,1,5
1,1,1,1,2,2,2,2,1,3,2,1,0,1,4,9,50.73,45.82,39.28,44.1,0,3,36.97,39.47,48.21,45.32,4,2,0,38.97,44.3,51.9,49.47,99,9,5,5,0,0,4,15,2,4,4,2,0,2,2,1,1,2,0,1,1
2,1,1,1,4,2,2,1,1,2,2,3,0,2,4,12,56.9,55.53,47.51,44.06,0,3,62.38,55.62,47.22,47.97,5,3,0,58.11,55.58,53.24,59.18,99,9,5,5,0,0,4,15,2,4,4,2,4,2,2,2,1,1,0,1,4
1,2,1,1,2,2,2,1,1,2,1,2,0,1,4,9,64.65,66.07,52.95,66.7,0,3,59.26,61.72,60.09,68.2,4,3,0,62.2,66.91,57.94,65.45,99,9,5,5,0,0,4,15,2,4,6,2,0,2,2,1,1,1,0,1,4
1,1,1,1,2,1,2,1,1,1,3,1,0,2,1,14,61.97,51.26,56.01,59.18,0,3,66.6,53.08,52.71,45.47,2,3,0,63.86,57.03,60.91,58.41,99,9,5,5,0,0,4,15,0,5,4,1,2,2,2,2,1,1,0,1,4
1,1,1,1,2,2,2,1,1,1,1,1,0,1,4,11,59.69,69.18,60.31,60.65,0,3,60.24,62,68.54,61.62,4,2,0,67.45,65.12,67.59,64.11,99,9,5,5,0,0,4,15,2,4,11,2,0,2,1,1,1,2,0,1,4
1,1,1,1,2,1,2,1,1,1,1,1,0,1,4,9,63.61,68.72,68.81,70.27,0,3,57.55,65.71,68.63,67.28,4,3,0,64.5,67.87,66.55,63.68,99,9,5,5,0,0,4,15,2,4,13,1,0,2,2,2,1,2,0,1,5
2,1,1,1,2,2,2,1,1,1,1,1,0,2,4,10,62.52,42.05,45.4,48.92,0,3,54.05,58.07,50.85,58.19,4,2,0,64.87,59.73,56.26,56.05,99,9,5,5,0,0,4,15,2,4,9,1,1,2,1,2,1,2,0,1,4
1,1,1,1,2,2,2,2,2,3,2,2,0,2,4,12,40.13,52.59,41.49,41.91,0,3,39.88,57.29,47.12,50.63,4,1,0,52.46,51.76,51.225,51.08,99,9,5,5,0,0,4,15,2,4,6,1,0,2,2,2,1,2,0,1,1
1,1,1,1,4,2,2,1,1,1,1,1,0,1,4,14,48.48,57.3,55.21,45.26,0,3,55.06,58.79,64,57.07,4,2,0,60.15,62.46,60.36,54.77,99,9,5,5,0,0,4,15,2,4,11,1,2,2,1,1,1,2,0,1,5
1,1,1,1,2,2,2,2,1,3,3,2,0,1,4,11,56.02,58.93,69.31,64.68,0,3,66,61.4,62.59,68.83,4,2,0,60.36,61,64.51,66.05,99,9,5,5,0,0,4,15,2,4,13,2,1,2,2,2,1,2,0,1,5
1,1,1,1,1,2,2,2,1,3,2,2,0,1,4,11,51.89,50.8,54.17,59.45,0,3,61.63,59.42,63,59.32,1,2,0,47.41,57.53,58.02,64.3,100,10,0,0,0,0,4,16,1,5,4,1,1,2,1,2,1,2,0,1,3
1,1,1,1,1,2,2,2,1,1,1,1,0,2,4,11,56.57,51.05,46.79,45.56,0,3,44.4,49.95,44.11,43.23,1,2,0,45.22,45.83,40.66,40.91,100,10,3,0,0,0,3,26,2,5,2,2,0,2,1,1,1,2,0,1,2
1,1,1,1,1,2,2,2,1,1,1,1,0,2,4,10,66.5,53.41,49.36,51.85,0,3,45.09,57.35,51.93,55.1,1,2,0,51.32,57.11,48.63,56.31,100,10,3,0,0,0,3,26,1,4,4,2,0,2,1,1,1,2,0,1,4
1,1,1,1,1,2,2,2,1,1,2,1,0,1,4,6,53.62,46.22,54.42,50.59,0,3,52.66,50.02,51.16,53.86,1,3,0,42.51,48.81,55.49,51.11,100,10,3,0,0,0,3,26,1,4,6,1,0,2,1,1,1,2,0,1,1
1,1,1,1,1,1,1,1,1,2,2,2,0,1,1,2,37.1,37.78,37.2,36.22,0,1,36.37,34.13,37.24,33,1,2,0,32.12,33.76,31.88,35.65,99,2,9,11,0,8,3,13,3,3,11,1,0,2,1,2,1,2,0,1,3
1,1,2,1,1,1,1,1,1,3,2,1,0,1,2,2,44.05,40.66,45.22,45.85,0,1,36.04,35.07,36.32,31.61,1,1,0,34.67,36.45,36.53,36.6,99,2,9,11,0,8,3,13,3,3,1,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,1,1,1,1,2,3,2,0,1,2,10,37.35,43.87,35.31,41.01,0,1,35.51,38.08,32.02,38.36,1,3,0,52.46,51.76,51.225,51.08,99,2,9,11,0,8,3,13,3,3,1,2,0,2,2,2,1,1,0,1,1
1,1,1,1,1,1,2,2,1,2,2,2,0,2,2,9,40.7,38.38,36.43,44.68,0,1,46.24,36.31,37,46.08,1,2,0,41.74,35.25,39.45,40.56,99,2,9,11,0,8,3,13,3,3,1,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,1,2,2,2,0,2,2,7,57.39,55.82,42.82,52.39,0,1,53.57,56.55,46.53,51.14,1,2,0,57.19,48.74,51.09,57.25,99,2,9,11,0,8,3,13,3,3,1,2,0,2,2,2,1,2,0,1,3
4,4,1,1,1,1,2,1,1,2,1,3,0,2,2,3,40.31,46.48,47.66,37.43,0,1,43.77,45.59,37.18,38.26,1,3,0,39.6,45.24,34.27,45.39,99,2,9,11,0,8,3,13,3,3,1,2,0,2,2,2,1,2,1,1,2
